/home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/center_2022_04_20_10_09_56_509.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/left_2022_04_20_10_09_56_509.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/right_2022_04_20_10_09_56_509.jpg, 0, 0, 0, 7.952931E-05
/home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/center_2022_04_20_10_09_56_624.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/left_2022_04_20_10_09_56_624.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/right_2022_04_20_10_09_56_624.jpg, 0, 0, 0, 7.804991E-05
/home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/center_2022_04_20_10_09_56_740.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/left_2022_04_20_10_09_56_740.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/right_2022_04_20_10_09_56_740.jpg, 0, 0, 0, 7.822949E-05
/home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/center_2022_04_20_10_09_56_845.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/left_2022_04_20_10_09_56_845.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/right_2022_04_20_10_09_56_845.jpg, 0, 0, 0, 7.784482E-05
/home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/center_2022_04_20_10_09_56_959.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/left_2022_04_20_10_09_56_959.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/right_2022_04_20_10_09_56_959.jpg, 0, 0, 0, 8.061955E-05
/home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/center_2022_04_20_10_09_57_094.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/left_2022_04_20_10_09_57_094.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/right_2022_04_20_10_09_57_094.jpg, 0, 0, 0, 7.851647E-05
/home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/center_2022_04_20_10_09_57_209.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/left_2022_04_20_10_09_57_209.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/right_2022_04_20_10_09_57_209.jpg, 0, 0, 0, 7.852591E-05
/home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/center_2022_04_20_10_09_57_309.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/left_2022_04_20_10_09_57_309.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/right_2022_04_20_10_09_57_309.jpg, 0, 0, 0, 7.934748E-05
/home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/center_2022_04_20_10_09_57_423.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/left_2022_04_20_10_09_57_423.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/right_2022_04_20_10_09_57_423.jpg, 0, 0, 0, 7.844084E-05
/home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/center_2022_04_20_10_09_57_525.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/left_2022_04_20_10_09_57_525.jpg, /home/ngonza27/Documents/simulator/simulator-linux/Data/IMG/right_2022_04_20_10_09_57_525.jpg, 0, 0, 0, 7.831903E-05
